0;5031.400000;4804.924333;5196.864168
1;5123.600000;4804.924333;5196.864168
2;5221.900000;4804.924333;5196.864168
3;4864.400000;4804.924333;5196.864168
4;5045.800000;4804.924333;5196.864168
5;5065.000000;4804.924333;5196.864168
6;5027.400000;4804.924333;5196.864168
7;5117.600000;4804.924333;5196.864168
8;4806.400000;4804.924333;5196.864168
9;4998.500000;4804.924333;5196.864168
10;5079.100000;4804.924333;5196.864168
11;5009.500000;4804.924333;5196.864168
12;4902.700000;4804.924333;5196.864168
13;4976.000000;4804.924333;5196.864168
14;4848.300000;4804.924333;5196.864168
15;4990.500000;4804.924333;5196.864168
16;5121.800000;4804.924333;5196.864168
17;4946.600000;4804.924333;5196.864168
18;4988.400000;4804.924333;5196.864168
19;5013.400000;4804.924333;5196.864168
20;5133.200000;4804.924333;5196.864168
21;4999.500000;4804.924333;5196.864168
22;4787.300000;4804.924333;5196.864168
23;4964.800000;4804.924333;5196.864168
24;4945.100000;4804.924333;5196.864168
25;5162.900000;4804.924333;5196.864168
26;5009.400000;4804.924333;5196.864168
27;5080.900000;4804.924333;5196.864168
28;5082.500000;4804.924333;5196.864168
29;4990.600000;4804.924333;5196.864168
30;5009.500000;4804.924333;5196.864168
31;4880.300000;4804.924333;5196.864168
32;5020.100000;4804.924333;5196.864168
33;4904.800000;4804.924333;5196.864168
34;5073.600000;4804.924333;5196.864168
35;4938.500000;4804.924333;5196.864168
36;4901.800000;4804.924333;5196.864168
37;4890.200000;4804.924333;5196.864168
38;4993.900000;4804.924333;5196.864168
39;5031.100000;4804.924333;5196.864168
40;5016.300000;4804.924333;5196.864168
41;5083.000000;4804.924333;5196.864168
42;5102.000000;4804.924333;5196.864168
43;5033.500000;4804.924333;5196.864168
44;4920.100000;4804.924333;5196.864168
45;5123.000000;4804.924333;5196.864168
46;5055.900000;4804.924333;5196.864168
47;4960.900000;4804.924333;5196.864168
48;5012.200000;4804.924333;5196.864168
49;5105.300000;4804.924333;5196.864168
50;5140.000000;4804.924333;5196.864168
51;4840.500000;4804.924333;5196.864168
52;5010.900000;4804.924333;5196.864168
53;4730.300000;4804.924333;5196.864168
54;5241.700000;4804.924333;5196.864168
55;4968.600000;4804.924333;5196.864168
56;4973.500000;4804.924333;5196.864168
57;4914.800000;4804.924333;5196.864168
58;5012.500000;4804.924333;5196.864168
59;4960.700000;4804.924333;5196.864168
60;4893.900000;4804.924333;5196.864168
61;5047.700000;4804.924333;5196.864168
62;5026.100000;4804.924333;5196.864168
63;5124.000000;4804.924333;5196.864168
64;5023.200000;4804.924333;5196.864168
65;5019.300000;4804.924333;5196.864168
66;5036.400000;4804.924333;5196.864168
67;4964.800000;4804.924333;5196.864168
68;5141.000000;4804.924333;5196.864168
69;5061.500000;4804.924333;5196.864168
70;5091.200000;4804.924333;5196.864168
71;5081.400000;4804.924333;5196.864168
72;5182.300000;4804.924333;5196.864168
73;5172.700000;4804.924333;5196.864168
74;5105.200000;4804.924333;5196.864168
75;5029.900000;4804.924333;5196.864168
76;4897.300000;4804.924333;5196.864168
77;4946.100000;4804.924333;5196.864168
78;4923.400000;4804.924333;5196.864168
79;5093.100000;4804.924333;5196.864168
80;5015.100000;4804.924333;5196.864168
81;5024.100000;4804.924333;5196.864168
82;4898.800000;4804.924333;5196.864168
83;5140.600000;4804.924333;5196.864168
84;5033.000000;4804.924333;5196.864168
85;4923.800000;4804.924333;5196.864168
86;5042.900000;4804.924333;5196.864168
87;5052.600000;4804.924333;5196.864168
88;5147.700000;4804.924333;5196.864168
89;4970.400000;4804.924333;5196.864168
90;5054.300000;4804.924333;5196.864168
91;5038.900000;4804.924333;5196.864168
92;5163.900000;4804.924333;5196.864168
93;5107.500000;4804.924333;5196.864168
94;5108.400000;4804.924333;5196.864168
95;5023.500000;4804.924333;5196.864168
96;5077.000000;4804.924333;5196.864168
97;4890.400000;4804.924333;5196.864168
98;5067.400000;4804.924333;5196.864168
99;4965.200000;4804.924333;5196.864168
100;4915.000000;4804.924333;5196.864168
101;4896.900000;4804.924333;5196.864168
102;4995.400000;4804.924333;5196.864168
103;5004.700000;4804.924333;5196.864168
104;5212.000000;4804.924333;5196.864168
105;4994.400000;4804.924333;5196.864168
106;4908.300000;4804.924333;5196.864168
107;4928.400000;4804.924333;5196.864168
108;4830.500000;4804.924333;5196.864168
109;4911.200000;4804.924333;5196.864168
110;4919.200000;4804.924333;5196.864168
111;4762.600000;4804.924333;5196.864168
112;5081.800000;4804.924333;5196.864168
113;4911.300000;4804.924333;5196.864168
114;4955.100000;4804.924333;5196.864168
115;4943.100000;4804.924333;5196.864168
116;4938.300000;4804.924333;5196.864168
117;4950.500000;4804.924333;5196.864168
118;5037.100000;4804.924333;5196.864168
119;4962.400000;4804.924333;5196.864168
120;5097.100000;4804.924333;5196.864168
121;5171.200000;4804.924333;5196.864168
122;4992.300000;4804.924333;5196.864168
123;5034.500000;4804.924333;5196.864168
124;4910.500000;4804.924333;5196.864168
125;5076.900000;4804.924333;5196.864168
126;4817.900000;4804.924333;5196.864168
127;5132.100000;4804.924333;5196.864168
128;4965.600000;4804.924333;5196.864168
129;5144.000000;4804.924333;5196.864168
130;5126.200000;4804.924333;5196.864168
131;4917.800000;4804.924333;5196.864168
132;5159.700000;4804.924333;5196.864168
133;5063.300000;4804.924333;5196.864168
134;4897.300000;4804.924333;5196.864168
135;4999.600000;4804.924333;5196.864168
136;4917.100000;4804.924333;5196.864168
137;4856.800000;4804.924333;5196.864168
138;4807.200000;4804.924333;5196.864168
139;5021.200000;4804.924333;5196.864168
140;4985.500000;4804.924333;5196.864168
141;4968.900000;4804.924333;5196.864168
142;5252.600000;4804.924333;5196.864168
143;4788.500000;4804.924333;5196.864168
144;4858.500000;4804.924333;5196.864168
145;5202.000000;4804.924333;5196.864168
146;5056.200000;4804.924333;5196.864168
147;4942.400000;4804.924333;5196.864168
148;5011.700000;4804.924333;5196.864168
149;4986.500000;4804.924333;5196.864168
150;4906.800000;4804.924333;5196.864168
151;5169.200000;4804.924333;5196.864168
152;5062.700000;4804.924333;5196.864168
153;5057.300000;4804.924333;5196.864168
154;4761.000000;4804.924333;5196.864168
155;5046.500000;4804.924333;5196.864168
156;5131.700000;4804.924333;5196.864168
157;4934.400000;4804.924333;5196.864168
158;5039.800000;4804.924333;5196.864168
159;4953.400000;4804.924333;5196.864168
160;5101.400000;4804.924333;5196.864168
161;4991.500000;4804.924333;5196.864168
162;4981.600000;4804.924333;5196.864168
163;5097.600000;4804.924333;5196.864168
164;4908.100000;4804.924333;5196.864168
165;4993.800000;4804.924333;5196.864168
166;5042.200000;4804.924333;5196.864168
167;5103.300000;4804.924333;5196.864168
168;5046.600000;4804.924333;5196.864168
169;4943.300000;4804.924333;5196.864168
170;4868.300000;4804.924333;5196.864168
171;5033.600000;4804.924333;5196.864168
172;5034.300000;4804.924333;5196.864168
173;4926.000000;4804.924333;5196.864168
174;5141.600000;4804.924333;5196.864168
175;5102.700000;4804.924333;5196.864168
176;5159.400000;4804.924333;5196.864168
177;4944.800000;4804.924333;5196.864168
178;5139.300000;4804.924333;5196.864168
179;4914.500000;4804.924333;5196.864168
180;5056.800000;4804.924333;5196.864168
181;4932.100000;4804.924333;5196.864168
182;5007.500000;4804.924333;5196.864168
183;5011.300000;4804.924333;5196.864168
184;4966.000000;4804.924333;5196.864168
185;5043.400000;4804.924333;5196.864168
186;5081.400000;4804.924333;5196.864168
187;5053.800000;4804.924333;5196.864168
188;4902.700000;4804.924333;5196.864168
189;4995.900000;4804.924333;5196.864168
190;4937.200000;4804.924333;5196.864168
191;5048.500000;4804.924333;5196.864168
192;5075.300000;4804.924333;5196.864168
193;4942.900000;4804.924333;5196.864168
194;4823.600000;4804.924333;5196.864168
195;5013.400000;4804.924333;5196.864168
196;5118.300000;4804.924333;5196.864168
197;4827.700000;4804.924333;5196.864168
198;5140.400000;4804.924333;5196.864168
199;5116.500000;4804.924333;5196.864168
200;5013.100000;4804.924333;5196.864168
201;4979.800000;4804.924333;5196.864168
202;4912.500000;4804.924333;5196.864168
203;4973.500000;4804.924333;5196.864168
204;5080.600000;4804.924333;5196.864168
205;5057.900000;4804.924333;5196.864168
206;4903.500000;4804.924333;5196.864168
207;4749.600000;4804.924333;5196.864168
208;5263.900000;4804.924333;5196.864168
209;4955.700000;4804.924333;5196.864168
210;4892.500000;4804.924333;5196.864168
211;5101.100000;4804.924333;5196.864168
212;5009.300000;4804.924333;5196.864168
213;4963.000000;4804.924333;5196.864168
214;4971.600000;4804.924333;5196.864168
215;5020.600000;4804.924333;5196.864168
216;4905.700000;4804.924333;5196.864168
